TOID,geometry,prop_of_rec
osgb1000000254196592,"POLYGON ((384442.5 393762.5, 384441.7133333333 393762.5, 384441.5 393762.52472785773, 384441.5 393764.93253941985, 384442.5 393764.8166275867, 384442.5 393764.5, 384444 393764.5, 384444 393764.64275983704, 384446.7568031198 393764.3232137339, 384446.4814093356 393761.94732357014, 384442.5 393762.4088160246, 384442.5 393762.5))",1.0369302862789138
osgb1000000254196592,"POLYGON ((384442.5 393762.5, 384442.2225274959 393762.5, 384441.5 393762.58900794404, 384441.5 393764.9997438377, 384442.5 393764.8765541396, 384442.5 393764.5, 384444 393764.5, 384444 393764.6917695925, 384446.76564291096 393764.35107087734, 384446.4731045589 393761.976372695, 384442.5 393762.465818246, 384442.5 393762.5))",1.0338952229209661
osgb1000000254196592,"POLYGON ((384441.5 393765, 384442.01458333334 393765, 384442.5 393764.9366653221, 384442.5 393764.5, 384444 393764.5, 384444 393764.7409530127, 384446.7742408306 393764.3789842929, 384446.4645579107 393762.005478092, 384441.5 393762.65322815446, 384441.5 393765))",1.0271086299792105
osgb1000000254196592,"POLYGON ((384462.5 393753.5, 384462.5 393752.82391304354, 384462.0788888889 393752, 384462 393752, 384462 393751.845652174, 384461.56777777773 393751, 384461.5 393751, 384461.5 393750.8673913044, 384461.05666666664 393750, 384461 393750, 384461 393749.88913043484, 384460.54555555555 393749, 384460.5 393749, 384460.5 393749.5, 384459.5 393749.5, 384459.5 393750, 384458.5 393750, 384458.5 393750.27126418165, 384460.7974898497 393754.76635301806, 384462.93453308695 393753.6740864746, 384462.8455555555 393753.5, 384462.5 393753.5))",1.0439741607154727
osgb1000000254196592,"POLYGON ((384459.5 393749.5, 384459.5 393750, 384458.5 393750, 384458.5 393750.5, 384457.9096424156 393750.5, 384460.2527083184 393755.0524065905, 384462.38661805406 393753.9541103285, 384460.0941439899 393749.5, 384459.5 393749.5))",1.0552984705384851
osgb1000000254196592,"POLYGON ((384459.5 393750, 384458.5 393750, 384458.5 393750.5, 384457.5 393750.5, 384457.5 393751.0783018868, 384457.7189380515 393751.5, 384458 393751.5, 384458 393752.04135538597, 384459.7117495096 393755.338368096, 384461.8417339991 393754.23251858127, 384459.5 393749.72208833724, 384459.5 393750))",1.0488331157566875
osgb1000000254196601,"POLYGON ((384467.5 393748, 384467.5 393747.2992172822, 384467.0964064265 393746.5, 384467 393746.5, 384467 393746.3090909091, 384466.8439134047 393746, 384466.5 393746, 384466.5 393746.5, 384465.5 393746.5, 384465.5 393747, 384464.6603803037 393747, 384467.0214713781 393751.6755570843, 384469.16369909525 393750.5937619846, 384467.8538854922 393748, 384467.5 393748))",1.0485518135219853
osgb1000000254196601,"POLYGON ((384464.5 393747, 384464.5 393747.5, 384463.5 393747.5, 384463.5 393748, 384462.5999967316 393748, 384465.0131179454 393752.70558636665, 384467.14867985615 393751.6104264124, 384464.7843586189 393747, 384464.5 393747))",1.0638602889569169
osgb1000000254196601,"POLYGON ((384462.5 393748, 384462.5 393748.5, 384461.5 393748.5, 384461.5 393749, 384460.56280435 393749, 384462.78457022115 393753.74747329095, 384464.95795592276 393752.73035241826, 384462.74420243385 393748, 384462.5 393748))",1.0597845913639468
osgb1000000254196606,"POLYGON ((384425.5 393732.5, 384426 393732.5, 384426 393733, 384426.5 393733, 384426.5 393733.576162963, 384431.0639066991 393731.3022139567, 384429.9962602592 393729.15940480574, 384425.5 393731.3996492328, 384425.5 393732.5))",1.0745641935836865
osgb1000000254196606,"POLYGON ((384426.5 393734, 384427 393734, 384427 393735.5, 384427.5 393735.5, 384427.5 393735.8688228325, 384432.17817835114 393733.75612574216, 384431.1906267399 393731.5693746979, 384426.5 393733.6876935651, 384426.5 393734))",1.0681021937693718
osgb1000000254196606,"MULTIPOLYGON (((384432.5 393736, 384432.5 393736.2761065089, 384433.2178822851 393735.9337318806, 384432.18474822544 393733.7674830457, 384427.5 393736.0017475839, 384427.5 393736.5, 384428 393736.5, 384428 393737.5, 384428.5 393737.5, 384428.5 393738, 384428.88538461534 393738, 384429 393737.94533727807, 384429 393737.5, 384429.9337717121 393737.5, 384431 393736.99149112427, 384431 393736, 384432.5 393736)), ((384432 393736.5, 384432 393736.51456804737, 384432.03054590576 393736.5, 384432 393736.5)))",0.973445248471153
osgb1000000254196609,"POLYGON ((384282 393599.5, 384282 393599.522253304, 384283.569630364 393603.5, 384284 393603.5, 384284 393603, 384285 393603, 384285 393602.5, 384285.7551236521 393602.5, 384283.88159245654 393597.75210986374, 384281.6491180838 393598.6330507155, 384281.9912187818 393599.5, 384282 393599.5))",1.0625981366588335
osgb1000000254196609,"POLYGON ((384284 393603, 384285 393603, 384285 393602.5, 384286.249898391 393602.5, 384284.31073818536 393597.58294588607, 384282.0780895503 393598.46344532457, 384284 393603.3367598943, 384284 393603))",1.057964369894786
osgb1000000254196609,"POLYGON ((384285 393603, 384285 393602.5, 384286.5 393602.5, 384286.5 393601.8794277929, 384286.15334090637 393601, 384286 393601, 384286 393600.61099461315, 384285.1678731498 393598.5, 384285 393598.5, 384285 393598.0741282537, 384284.97077959846 393598, 384284.5 393598, 384284.5 393597.50834125193, 384282.50693330995 393598.29398243583, 384284.3619847385 393603, 384285 393603))",1.0430165525806256
osgb1000000254196611,"POLYGON ((384100.5 393877, 384100.5435718714 393877, 384100.57371498854 393876.17535361025, 384099 393876.1178299543, 384099 393877, 384099.5 393877, 384099.5 393878.5, 384099 393878.5, 384099 393879, 384098.5 393879, 384098.5 393880.5, 384098.01405391324 393880.5, 384098 393880.88448275864, 384098 393881, 384100.39736075606 393881, 384100.5 393878.1920262378, 384100.5 393877))",0.6669953734003099
osgb1000000254196611,"POLYGON ((384100.5 393879, 384100.5 393877, 384100.8498514232 393877, 384100.8805111987 393876.1889455008, 384099 393876.1178577363, 384099 393877, 384099.5 393877, 384099.5 393878.5, 384099 393878.5, 384099 393879, 384098.5 393879, 384098.5 393880.5, 384098.31585534563 393880.5, 384098.2969541648 393881, 384100.6986419764 393881, 384100.7742466998 393879, 384100.5 393879))",0.7291050921241642
osgb1000000254196611,"POLYGON ((384100.5 393879, 384100.5 393877, 384101 393877, 384101 393876.19523012976, 384099 393876.1171259945, 384099 393877, 384099.5 393877, 384099.5 393878.5, 384099 393878.5, 384099 393879, 384098.67626086285 393879, 384098.59815672756 393881, 384100.9999566088 393881, 384101 393880.9988888889, 384101 393879, 384100.5 393879))",0.7520161685071917
osgb1000000254196613,"POLYGON ((384209 393785.5, 384209 393784.5, 384208.5 393784.5, 384208.5 393784, 384208 393784, 384208 393782.5, 384208.5 393782.5, 384208.5 393782, 384209 393782, 384209 393781.86142857146, 384208.9899547864 393781.5, 384206.58910260245 393781.5, 384206.7343562299 393786.72625132767, 384209.1333552941 393786.6595757519, 384209.1011271111 393785.5, 384209 393785.5))",0.8926596097546394
osgb1000000254196613,"POLYGON ((384205.28735574277 393781.5, 384205.31313526584 393782.5, 384205.5 393782.5, 384205.5 393783, 384206 393783, 384206 393783.5, 384205.5 393783.5, 384205.5 393784, 384205.3518045504 393784, 384205.4230976245 393786.7654923608, 384207.8220496323 393786.7036485222, 384207.6879020552 393781.5, 384205.28735574277 393781.5))",1.0472685445231347
osgb1000000254196613,"POLYGON ((384204.5 393781.5, 384204.5 393782, 384204 393782, 384204 393782.05568181816, 384204.02286498237 393782.5, 384205.5 393782.5, 384205.5 393783, 384206 393783, 384206 393783.5, 384205.5 393783.5, 384205.5 393784, 384205 393784, 384205 393784.5, 384204.1257866422 393784.5, 384204.2466855611 393786.849338693, 384206.6429033282 393786.72602733807, 384206.3739676242 393781.5, 384204.5 393781.5))",0.8328733152467622
osgb1000000254196615,"POLYGON ((384162.3951536182 393883, 384162.6123079751 393878.1502193626, 384160.21471024456 393878.0428642403, 384160.1942414792 393878.5, 384160.5 393878.5, 384160.5 393879, 384161 393879, 384161 393880, 384161.5 393880, 384161.5 393880.5, 384161 393880.5, 384161 393881.5, 384160.5 393881.5, 384160.5 393882, 384160.0375250613 393882, 384160 393882.8380597015, 384160 393883, 384162.3951536182 393883))",0.7756159056401979
osgb1000000254196615,"POLYGON ((384163.6978201861 393883, 384163.8448913053 393878.17155984935, 384161.44624944613 393878.098498792, 384161.3883309669 393880, 384161.5 393880, 384161.5 393880.5, 384161.3731012949 393880.5, 384161.29695293505 393883, 384163.6978201861 393883))",1.0087245526647004
osgb1000000254196615,"POLYGON ((384164.9998439126 393883, 384165 393882.9903225806, 384165 393882.5, 384164.5 393882.5, 384164.5 393880.5, 384165 393880.5, 384165 393878.18969827157, 384162.67772140045 393878.1522421652, 384162.5995317581 393883, 384164.9998439126 393883))",0.9031140615292572
osgb1000000254196626,"POLYGON ((384414 393735.5, 384413.5 393735.5, 384413.5 393734.5, 384413.19517949194 393734.5, 384408.5841026286 393736.7163295403, 384409.6237926101 393738.87940607365, 384414 393736.77596733253, 384414 393735.5))",1.0747894382131915
osgb1000000254196626,"POLYGON ((384413 393733.5, 384412.5 393733.5, 384412.5 393732.5, 384412 393732.5, 384412 393732.02508032747, 384407.39239135355 393734.265617889, 384408.44192939095 393736.4239662331, 384413 393734.2075174868, 384413 393733.5))",1.0717492673626066
osgb1000000254196626,"POLYGON ((384412 393731.5, 384411.5 393731.5, 384411.5 393730.5, 384411 393730.5, 384411 393729.5, 384410.90800000005 393729.5, 384410.5 393729.7, 384410.5 393730.5, 384410 393730.5, 384410 393731, 384409.5 393731, 384409.5 393730.5, 384409 393730.5, 384409 393730.43529411766, 384406.1899805309 393731.8127546417, 384407.2463578517 393733.96776437626, 384412 393731.6375476369, 384412 393731.5))",0.9919008616338209
osgb1000000254196633,"POLYGON ((384386 393612.5, 384385.5 393612.5, 384385.5 393612.13543585397, 384384.0231734283 393611.3100240127, 384383.63753955567 393612, 384384 393612, 384384 393613, 384383.5 393613, 384383.5 393613.5, 384383 393613.5, 384383 393615, 384382 393615, 384382 393615.5, 384381.68135763163 393615.5, 384381.5 393615.82448500977, 384381.5 393616, 384382.5 393616, 384382.5 393616.5, 384383 393616.5, 384383 393617, 384383.59241304797 393617, 384386 393612.69234628504, 384386 393612.5))",0.8964904082080836
osgb1000000254196633,"POLYGON ((384390.5 393615.5, 384390.5 393615.09618813737, 384388.17620755715 393619.5, 384388.5 393619.5, 384388.5 393620, 384389.5 393620, 384389.5 393620.5, 384390.36002550897 393620.5, 384392.68801210995 393616.08823980123, 384391.57324068417 393615.5, 384390.5 393615.5))",1.0498000987094358
osgb1000000254196633,"POLYGON ((384397 393621.5, 384397.5 393621.5, 384397.5 393621.05, 384397.0000192619 393620, 384397 393620, 384397 393619.9999595484, 384396.5238471304 393619, 384396.5 393619, 384396.5 393618.94991909683, 384396.04767499893 393618, 384396 393618, 384396 393617.89987864526, 384395.5715028674 393617, 384395.5 393617, 384395.5 393616.8498381936, 384395.43638362054 393616.71623865, 384393.2944316027 393617.73617650795, 384395.562831589 393622.5, 384396 393622.5, 384396 393622, 384397 393622, 384397 393621.5))",1.0719256652180398
osgb1000000254196640,"POLYGON ((384259 393489, 384259.7023809525 393489, 384260 393488.8798076923, 384260 393487.5, 384259.5 393487.5, 384259.5 393486.5, 384259.4836800491 393486.5, 384255 393488.310716943, 384255 393488.5, 384255.5 393488.5, 384255.5 393489.5, 384256 393489.5, 384256 393490.4951923078, 384259 393489.2836538462, 384259 393489))",0.9193616106764021
osgb1000000254196640,"POLYGON ((384259.5 393486.5, 384259 393486.5, 384259 393485, 384258.5 393485, 384258.5 393484.4163121377, 384254.5 393486.03169675305, 384254.5 393487, 384255 393487, 384255 393488.41809519473, 384259.5 393486.6007875025, 384259.5 393486.5))",0.9241725943815658
osgb1000000254196640,"POLYGON ((384258.5 393484, 384258 393484, 384258 393482.5, 384257.5 393482.5, 384257.5 393482.341101769, 384252.88208533457 393484.1543484667, 384253.2141345302 393485, 384254 393485, 384254 393486, 384254.5 393486, 384254.5 393486.0973634835, 384258.5 393484.5267439904, 384258.5 393484))",0.9938951274516117
osgb1000000254196650,"POLYGON ((384151.62970277807 393889, 384151.6143590334 393889.5, 384152 393889.5, 384152 393890, 384152.5 393890, 384152.5 393890.5, 384153.5 393890.5, 384153.5 393890, 384154 393890, 384154 393889.5, 384154.01538461505 393889.5, 384154.03072835976 393889, 384151.62970277807 393889))",0.23441951309324496
osgb1000000254196650,"POLYGON ((384153.5 393891.5, 384153.5 393891, 384152.5 393891, 384152.5 393891.5, 384152 393891.5, 384152 393892, 384151.53764030995 393892, 384151.4693873645 393894.22412933735, 384153.8681539749 393894.29774146224, 384153.9540096363 393891.5, 384153.5 393891.5))",0.5991087339741742
osgb1000000254196650,"POLYGON ((384151.3201886935 393889, 384151.3060450176 393889.5, 384152 393889.5, 384152 393890, 384152.5 393890, 384152.5 393890.5, 384153.5 393890.5, 384153.5 393890, 384153.6927610791 393890, 384153.7210484309 393889, 384151.3201886935 393889))",0.22138422979322867
osgb1000000254196650,"POLYGON ((384153.5 393891.5, 384153.5 393891, 384152.5 393891, 384152.5 393891.5, 384152 393891.5, 384152 393892, 384151.5 393892, 384151.5 393892.5, 384151.2211829623 393892.5, 384151.17258400476 393894.2180455044, 384153.5715241719 393894.2859051688, 384153.65033005143 393891.5, 384153.5 393891.5))",0.5722598456637826
osgb1000000254196650,"POLYGON ((384151.0107055853 393889, 384151 393889.4135416667, 384151 393889.5, 384152 393889.5, 384152 393890, 384152.5 393890, 384152.5 393890.5, 384153.37259577116 393890.5, 384153.4114271133 393889, 384151.0107055853 393889))",0.20276072574118828
osgb1000000254196650,"POLYGON ((384152.5 393891, 384152.5 393891.5, 384152 393891.5, 384152 393892, 384151.5 393892, 384151.5 393892.5, 384151 393892.5, 384151 393893.5, 384150.8942115589 393893.5, 384150.8757813218 393894.2119340767, 384153.27489504573 393894.27404128056, 384153.35965199047 393891, 384152.5 393891))",0.5296821060626038
osgb1000000254196655,"POLYGON ((384335 393494, 384335 393492, 384335.904282179 393492, 384336 393491.7043553434, 384336 393490.5, 384336.389921707 393490.5, 384336.5 393490.16, 384336.5 393489.5, 384335 393489.5, 384335 393489, 384334.3715812981 393489, 384332.7550970325 393493.9928522263, 384335.0215107291 393494.7266256115, 384335.2567628084 393494, 384335 393494))",0.959809554707435
osgb1000000254196655,"POLYGON ((384335 393494, 384335 393492, 384335.84127738577 393492, 384336 393491.48270755715, 384336 393490.5, 384336.3015275299 393490.5, 384336.5 393489.85315890936, 384336.5 393489.5, 384335 393489.5, 384335 393489, 384334.26855012454 393489, 384332.7337819061 393494.0019589501, 384335.0124776493 393494.7011389796, 384335.2276105269 393494, 384335 393494))",0.977770462688913
osgb1000000254196655,"POLYGON ((384335 393494, 384335 393492, 384335.77187687205 393492, 384336 393491.22213971434, 384336 393490.5, 384336.21178195294 393490.5, 384336.5 393489.51722646697, 384336.5 393489.5, 384335 393489.5, 384335 393489, 384334.16730802157 393489, 384332.69919524965 393494.006009827, 384334.98682163685 393494.67690214096, 384335.1853367642 393494, 384335 393494))",0.9936884680141076
osgb1000000254196661,"POLYGON ((384252 393656, 384251 393656, 384251 393655, 384250.5 393655, 384250.5 393654, 384250 393654, 384250 393651.5833333333, 384249.93753552035 393651.5, 384249.5 393651.5, 384249.5 393652, 384248.5 393652, 384248.5 393652.5, 384248 393652.5, 384248 393652.90861408703, 384250.9623948895 393656.86072002177, 384252 393656.0829584619, 384252 393656))",0.5801148874884572
osgb1000000254196661,"POLYGON ((384252 393656, 384251 393656, 384251 393655, 384250.5 393655, 384250.5 393654, 384250 393654, 384250 393652.71784347645, 384249.4959276942 393652, 384248.5 393652, 384248.5 393652.5, 384248 393652.5, 384248 393653, 384247.2692828792 393653, 384248.6736901696 393655, 384249 393655, 384249 393655.4646940139, 384249.3758938148 393656, 384249.5 393656, 384249.5 393656.1767381672, 384250.29912032303 393657.3147560748, 384252 393656.1203921656, 384252 393656))",0.8543354389273504
osgb1000000254196661,"POLYGON ((384251 393656, 384251 393655.4217536632, 384250.71787000605 393655, 384250.5 393655, 384250.5 393654.6743080313, 384250.04892503045 393654, 384250 393654, 384250 393653.9268623993, 384248.7110350793 393652, 384248.5 393652, 384248.5 393652.5, 384248 393652.5, 384248 393653, 384247 393653, 384247 393653.75, 384247.8361812195 393655, 384249 393655, 384249 393656, 384249.5 393656, 384249.5 393657, 384250 393657, 384250 393657.5181204188, 384251.6596718153 393656.4078912969, 384251.38681498164 393656, 384251 393656))",0.8955388036267745
osgb1000000254196670,"POLYGON ((384441 393551.5, 384441 393552, 384441.5 393552, 384441.5 393552.5, 384443 393552.5, 384443 393553, 384443.5 393553, 384443.5 393554, 384444 393554, 384444 393555.3421296296, 384444.36690243497 393555.5, 384444.5 393555.5, 384444.5 393554.5, 384445 393554.5, 384445 393553.5, 384445.5 393553.5, 384445.5 393553.374808794, 384440.53941971855 393551.2403758442, 384440.4277089264 393551.5, 384441 393551.5))",0.3671365768109602
osgb1000000254196670,"POLYGON ((384441 393551.5, 384441 393552, 384441.5 393552, 384441.5 393552.41906786215, 384441.6880922834 393552.5, 384443 393552.5, 384443 393553, 384443.5 393553, 384443.5 393553.279625631, 384445 393553.92504395766, 384445 393553.5, 384445.5 393553.5, 384445.5 393552, 384446 393552, 384446 393551.74258367985, 384441.2101269896 393549.68160246435, 384440.4277089265 393551.5, 384441 393551.5))",0.9879547312276553
osgb1000000254196670,"POLYGON ((384445.5 393552, 384446 393552, 384446 393551, 384446.5 393551, 384446.5 393550.11035856575, 384446 393549.8952191235, 384446 393550, 384444.5 393550, 384444.5 393549.24980079685, 384443.9194444444 393549, 384442.5 393549, 384442.5 393548.5, 384442 393548.5, 384442 393548.17410358565, 384441.88083426066 393548.1228290843, 384440.9322488028 393550.32741195394, 384445.5 393552.29281884356, 384445.5 393552))",0.9649352364470576
osgb1000000254196674,"POLYGON ((384144.5 393960, 384144.5 393960.5, 384144 393960.5, 384144 393962.3839995839, 384145 393962.4159361539, 384145 393961.5, 384145.5 393961.5, 384145.5 393961, 384146 393961, 384146 393961.5, 384148 393961.5, 384148 393961, 384148.5 393961, 384148.5 393961.5, 384149.2811381326 393961.5, 384149.32414974883 393960.15321741946, 384144.5265957447 393960, 384144.5 393960))",0.6718484741578948
osgb1000000254196674,"POLYGON ((384144 393962.93941279245, 384145 393962.96157717984, 384145 393961.5, 384145.5 393961.5, 384145.5 393961, 384146 393961, 384146 393961.5, 384148 393961.5, 384148 393961, 384148.5 393961, 384148.5 393961.5, 384149.28330364916 393961.5, 384149.3019908773 393960.65688045707, 384144 393960.53936507733, 384144 393962.93941279245))",0.49690642910316696
osgb1000000254196674,"MULTIPOLYGON (((384144 393963.4914107333, 384144.4320512821 393963.5, 384144.5 393963.5, 384144.5 393963, 384145 393963, 384145 393961.5, 384145.5 393961.5, 384145.5 393961.12131795206, 384144 393961.0914976492, 384144 393963.4914107333)), ((384146 393961.5, 384148 393961.5, 384148 393961.17101845675, 384146 393961.131258053, 384146 393961.5)), ((384148.5 393961.5, 384149.272760126 393961.5, 384149.278794937 393961.19644115824, 384148.5 393961.1809585577, 384148.5 393961.5)))",0.2845294532843212
osgb1000000254196677,"POLYGON ((384448 393569.5, 384448 393569.12508641975, 384447.71539325843 393569, 384447 393569, 384447 393568.6855802469, 384446.57775280904 393568.5, 384446.5 393568.5, 384446.5 393568.46582716046, 384444.3024719102 393567.5, 384444 393567.5, 384444 393568.5, 384443.5 393568.5, 384443.5 393569.5, 384443 393569.5, 384443 393569.5491265146, 384447.9586481597 393571.72848298977, 384448.9243117237 393569.53132712794, 384448.8530337078 393569.5, 384448 393569.5))",1.0519728317116326
osgb1000000254196677,"POLYGON ((384443.5 393569.5, 384443 393569.5, 384443 393571, 384442.88990795164 393571, 384445.16518885066 393572, 384445.5 393572, 384445.5 393572.14715156687, 384447.40639136004 393572.9850223374, 384448.37205492397 393570.7878664756, 384443.5 393568.6465682622, 384443.5 393569.5))",1.0689080497014338
osgb1000000254196677,"POLYGON ((384443 393571, 384442.5 393571, 384442.5 393572.2303542155, 384443 393572.3264705883, 384443 393572, 384445.5 393572, 384445.5 393572.5, 384446 393572.5, 384446 393572.9031688249, 384447.7136964481 393573.23259739816, 384448.1391828486 393571.0192055053, 384443 393570.03128627647, 384443 393571))",0.8985967079093393
osgb1000000254202284,"POLYGON ((384459.5 393265.5, 384458.5 393265.5, 384458.5 393266, 384457.5 393266, 384457.5 393266.5, 384455.8176136364 393266.5, 384455.5 393266.6245189824, 384455.5 393267, 384456 393267, 384456 393268.5, 384456.5 393268.5, 384456.5 393268.81032339117, 384457 393268.6143006639, 384457 393268.5, 384457.29154951946 393268.5, 384457.5 393268.4182779366, 384457.5 393268, 384458.5669118383 393268, 384461.1624484984 393266.98243165034, 384460.28645418613 393264.7480113754, 384459.5 393265.0563371643, 384459.5 393265.5))",0.9386847132712188
osgb1000000254202284,"POLYGON ((384459.5 393265.5, 384458.75910831004 393265.5, 384458.5 393265.6015822352, 384458.5 393266, 384457.5 393266, 384457.5 393266.5, 384456.20838367246 393266.5, 384455.5 393266.7777185989, 384455.5 393267, 384456 393267, 384456 393268.5, 384456.5 393268.5, 384456.5 393268.9635230075, 384457 393268.7675002803, 384457 393268.5, 384457.5 393268.5, 384457.5 393268, 384458.9576818742 393268, 384461.2145081605 393267.11522151274, 384460.33851384814 393264.8808012379, 384459.5 393265.20953678066, 384459.5 393265.5))",0.9595687014113566
osgb1000000254202284,"POLYGON ((384459.5 393265.5, 384459.1498783463 393265.5, 384458.5 393265.75478185166, 384458.5 393266, 384457.8745160274 393266, 384457.5 393266.1468273062, 384457.5 393266.5, 384456.59915370855 393266.5, 384455.5 393266.93091821525, 384455.5 393267, 384456 393267, 384456 393268.5, 384456.5 393268.5, 384456.5 393269, 384456.79772727273 393269, 384457 393268.9206998967, 384457 393268.5, 384457.5 393268.5, 384457.5 393268, 384459.3484519105 393268, 384461.2665678225 393267.2480113754, 384460.3905735102 393265.0135911005, 384459.5 393265.36273639713, 384459.5 393265.5))",0.9605232374974031
osgb1000000254202286,"POLYGON ((384184.5 393252.5, 384184 393252.5, 384184 393251, 384183.5 393251, 384183.5 393250.7230279119, 384179 393252.6103434884, 384179 393253, 384179.5 393253, 384179.5 393254, 384180 393254, 384180 393254.79281066294, 384184.5 393252.9054950865, 384184.5 393252.5))",1.0044359622889312
osgb1000000254202286,"POLYGON ((384185 393253.5, 384184.5 393253.5, 384184.5 393252.5, 384184 393252.5, 384184 393251.68583114096, 384179.5 393253.4744430313, 384179.5 393254, 384180 393254, 384180 393255.5, 384180.5 393255.5, 384180.5 393255.6593283696, 384185 393253.8707164793, 384185 393253.5))",1.0053805575062649
osgb1000000254202286,"POLYGON ((384185.5 393254.6109716958, 384185.4565762929 393254.5, 384185 393254.5, 384185 393253.5, 384184.5 393253.5, 384184.5 393252.5864093961, 384180 393254.3472789612, 384180 393255.5, 384180.5 393255.5, 384180.5 393256.5, 384181.08478260867 393256.5, 384181.5 393256.3375236295, 384181.5 393256, 384182.3625603865 393256, 384185.5 393254.77230623824, 384185.5 393254.6109716958))",1.0145097887855123
osgb1000000254202287,"POLYGON ((384176.5 393247, 384177 393247, 384177 393247.8845727595, 384181.5981532908 393246, 384181.5 393246, 384181.5 393245.0668921949, 384181.4725839483 393245, 384180 393245, 384180 393245.5, 384176.49 393245.5, 384176 393245.70082859223, 384176 393246, 384176.5 393246, 384176.5 393247))",0.7189806643143811
osgb1000000254202287,"POLYGON ((384177.5 393248, 384177.5 393249.5, 384178 393249.5, 384178 393250.2524330523, 384182.5 393248.3324330523, 384182.5 393247.5, 384182 393247.5, 384182 393246.270352421, 384181.8846496337 393246, 384181.8510349266 393246, 384177.1635349266 393248, 384177.5 393248))",1.0230717236748366
osgb1000000254202287,"POLYGON ((384178 393250.5, 384178.5 393250.5, 384178.5 393251.5, 384179 393251.5, 384179 393252.5, 384179.2694495857 393252.5, 384183.5 393250.65547950874, 384183.5 393250, 384183 393250, 384183 393248.60799819184, 384182.95291277533 393248.5, 384182.5 393248.5, 384182.5 393248.4733020514, 384178 393250.43530259456, 384178 393250.5))",1.00272816100136
osgb1000000254202291,"POLYGON ((384100 393208, 384100 393206, 384100.5 393206, 384100.5 393205.5, 384101 393205.5, 384101 393205.0807222125, 384099.0239580541 393204.32027136674, 384099 393204.38252669864, 384099 393205, 384098.76237442973 393205, 384098.5 393205.681783552, 384098.5 393206, 384098.3775390535 393206, 384098 393206.9810404053, 384098 393207, 384097.9927036772 393207, 384097.22303292475 393209, 384097.5 393209, 384097.5 393209.5, 384099 393209.5, 384099 393210, 384099.3888394181 393210, 384100.15851017064 393208, 384100 393208))",0.9257249385543505
osgb1000000254202291,"POLYGON ((384103 393207, 384103 393207.5, 384102.5 393207.5, 384102.5 393208, 384100.68640514294 393208, 384098.60407055286 393209.5, 384099 393209.5, 384099 393210, 384099.5 393210, 384099.5 393211, 384100 393211, 384100 393211.2323022786, 384104.0055386296 393208.3469312277, 384103.03528300824 393207, 384103 393207))",0.8075197132820013
osgb1000000254202291,"POLYGON ((384099.5 393211, 384100 393211, 384100 393212.5, 384100.5 393212.5, 384100.5 393212.7286885246, 384105.1667165682 393210.8926033175, 384104.2880182269 393208.65924503346, 384099.5 393210.5430554834, 384099.5 393211))",1.0682609554488585
osgb1000000254202298,"POLYGON ((384261.5 393093.5, 384260 393093.5, 384260 393093, 384259.78774943325 393093, 384259.5 393093.1252380953, 384259.5 393094.5, 384260 393094.5, 384260 393095.5, 384260.0576312234 393095.5, 384261.5 393094.8722332785, 384261.5 393093.5))",0.28465675742262725
osgb1000000254202298,"POLYGON ((384262.5 393096.5, 384262 393096.5, 384262 393095, 384261.5 393095, 384261.5 393094.7372008675, 384260 393095.39005060843, 384260 393095.5, 384260.5 393095.5, 384260.5 393097, 384261 393097, 384261 393097.5722789524, 384262.5 393096.91942921147, 384262.5 393096.5))",0.3275470933987082
osgb1000000254202298,"POLYGON ((384263 393099, 384263 393097.5, 384262.5 393097.5, 384262.5 393096.7843968004, 384261 393097.4372465413, 384261 393098, 384261.5 393098, 384261.5 393099, 384262 393099, 384262 393099.5, 384262.274507772 393099.5, 384262.5 393099.4018583049, 384262.5 393099, 384263 393099))",0.288429027689184
osgb1000000254202303,"POLYGON ((384075 393347, 384074.5 393347, 384074.5 393347.5, 384073.78550992976 393347.5, 384073.5 393349.25, 384073.5 393349.5, 384075 393349.5, 384075 393350, 384075.8093657678 393350, 384076.6415732555 393344.89908072667, 384075 393344.63126046106, 384075 393347))",0.822137426643166
osgb1000000254202303,"POLYGON ((384076 393349, 384076.0400410593 393349, 384076.7078100471 393344.91011820047, 384075 393344.6312782138, 384075 393347, 384074.5 393347, 384074.5 393347.5, 384073.8531760884 393347.5, 384073.52662924887 393349.5, 384075 393349.5, 384075 393350, 384075.87676763954 393350, 384076 393349.2452393008, 384076 393349))",0.8403632960717926
osgb1000000254202303,"POLYGON ((384076 393349, 384076.1075705562 393349, 384076.77404682746 393344.9211557444, 384075 393344.63127948524, 384075 393347, 384074.5 393347, 384074.5 393347.5, 384073.9208449174 393347.5, 384073.594048291 393349.5, 384075 393349.5, 384075 393350, 384075.944172243 393350, 384076 393349.6583333333, 384076 393349))",0.8558620516380467
osgb1000000254202306,"POLYGON ((384432.5 393123, 384432.5 393123.7843527738, 384432.63527798967 393124, 384433 393124, 384433 393123.5, 384434 393123.5, 384434 393123, 384434.8411049632 393123, 384432.0182031141 393118.5, 384432 393118.5, 384432 393119, 384431.0941208054 393119, 384431 393119.0590430657, 384431 393119.5, 384430.5 393119.5, 384430.5 393120, 384430.1260319016 393120, 384432.00796646765 393123, 384432.5 393123))",0.9952327142416754
